78 67170
78 67279
78 67304
78 67351
78 67419
78 67423
78 67593
78 67665
78 67865
78 68624
78 68790
78 68794
78 68851
78 68978
78 68979
78 69085
78 69118
78 69121
78 69228
78 69233
78 69370
78 69421
78 69424
78 69430
78 69603
78 69658
78 69766
78 69920
78 69950
78 70239
78 70262
78 70581
78 70652
78 70766
78 70793
78 70847
78 70874
78 70940
78 70996
78 71047
78 71055
78 71092
78 71252
78 71268
78 71280
78 71355
78 71432
78 71648
78 71785
78 71895
78 71945
78 72015
78 72027
78 72099
78 72286
78 72317
78 72339
78 72484
78 72566
78 72614
78 72697
78 72705
78 72729
78 72770
78 72838
78 72910
78 73020
78 73074
78 73129
78 73280
78 73410
78 73491
78 73517
78 73520
78 73633
78 73744
78 73794
78 73822
78 73904
78 73905
78 73918
78 74087
78 74114
78 74409
78 74629
78 74679
78 74685
78 74718
78 74743
78 74980
78 75092
78 75104
78 75198
78 75397
78 75405
78 75539
78 75595
78 75644
78 75673
78 75718
78 75873
78 75960
78 76229
78 76258
78 76273
78 76349
78 76404
78 76539
78 76541
78 76580
78 76585
78 76743
78 76793
78 76830
78 76904
78 76971
78 76987
78 77143
78 77792
78 78099
78 78396
78 78673
78 78922
78 78941
78 78986
78 79016
78 79059
78 79190
78 79540
78 79679
78 79706
78 79877
78 79881
78 80049
78 80081
78 80294
78 80522
78 80551
78 80561
78 80669
78 80940
78 81066
78 81231
78 81282
78 81445
78 81757
78 81797
78 81949
78 81988
78 82070
78 82385
78 82511
78 82586
78 82589
78 82600
78 82627
78 83169
78 83186
78 83232
78 83310
78 83336
78 83374
78 83383
78 83441
78 83738
78 83799
78 83809
78 83938
78 83998
78 84250
78 84345
78 84393
78 84521
78 84738
78 84893
78 84976
78 84979
78 85081
78 85132
78 85166
78 85203
78 85379
78 85552
78 85768
78 85855
78 85880
78 85886
78 85935
78 86149
78 86229
78 86321
78 86378
78 86391
78 86439
78 86446
78 86511
78 86523
78 86556
78 86884
78 86952
78 87040
78 87135
78 87190
78 87226
78 87343
78 87420
78 87710
78 87742
78 87830
78 87865
78 87961
78 88205
78 88224
78 88348
78 88464
78 88521
78 88656
78 88741
78 88768
78 89157
78 89442
78 89471
78 89549
78 90034
78 90123
78 90138
78 90197
78 90241
78 90362
78 90367
78 90397
78 90400
78 90487
78 90494
78 90500
78 90736
78 90988
78 91089
78 91142
78 91188
78 91367
78 91562
78 91839
80 97938
80 98111
77 64
77 182
77 275
77 291
77 307
77 481
77 511
77 531
77 604
77 641
77 779
77 843
77 895
77 996
77 1115
77 1285
77 1294
77 1322
77 1336
77 1393
77 1636
77 1666
77 1681
77 1735
77 1821
77 1970
77 2019
77 2037
77 2042
77 2058
77 2613
77 2630
77 2655
77 2712
77 2878
77 3077
77 3183
77 3300
77 3364
77 3413
77 3688
77 3717
77 3983
77 4216
77 4326
77 4530
77 4918
77 5001
77 5162
77 5314
77 5532
77 5677
77 5757
77 5858
77 5859
77 5947
77 6134
77 6304
77 6398
77 6410
77 6414
77 6693
77 6704
77 6733
77 6827
77 6840
77 6964
77 7000
77 7300
77 7326
77 7374
77 7446
77 7555
77 7738
77 7804
77 7821
77 7877
77 7897
77 7964
77 7985
77 8004
77 8141
77 8414
77 8478
77 8489
77 8895
77 9009
77 9055
77 9103
77 9122
77 9314
77 9532
77 9711
77 9964
77 10067
77 10207
77 10225
77 10303
77 10361
77 10634
77 10806
77 10981
77 11079
77 11120
77 11368
77 11448
77 11461
77 11570
77 11942
77 12012
77 12053
77 12089
77 12180
77 12290
77 12492
77 12621
77 12641
77 12657
77 12712
77 12796
77 12865
77 12899
77 12913
77 12950
77 13028
77 13360
77 13485
77 13518
77 13586
77 13592
77 13596
77 13615
77 13643
77 13729
77 13739
77 13794
77 13829
77 14057
